"Plot Title: 20444033"
"#","Date Time, GMT-10:00","Temp, °C (LGR S/N: 20444033, SEN S/N: 20444033, LBL: C)","Coupler Detached (LGR S/N: 20444033)","Coupler Attached (LGR S/N: 20444033)","Host Connected (LGR S/N: 20444033)","Stopped (LGR S/N: 20444033)","End Of File (LGR S/N: 20444033)"
94,09/27/22 02:30:00 AM,26.646,,,,,
95,09/27/22 02:40:00 AM,26.646,,,,,
96,09/27/22 02:50:00 AM,26.622,,,,,
97,09/27/22 03:00:00 AM,26.622,,,,,
98,09/27/22 03:10:00 AM,26.622,,,,,
99,09/27/22 03:20:00 AM,26.622,,,,,
100,09/27/22 03:30:00 AM,26.622,,,,,
101,09/27/22 03:40:00 AM,26.622,,,,,
102,09/27/22 03:50:00 AM,26.622,,,,,
103,09/27/22 04:00:00 AM,26.622,,,,,
104,09/27/22 04:10:00 AM,26.622,,,,,
105,09/27/22 04:20:00 AM,26.622,,,,,
106,09/27/22 04:30:00 AM,26.622,,,,,
107,09/27/22 04:40:00 AM,26.622,,,,,
108,09/27/22 04:50:00 AM,26.622,,,,,
109,09/27/22 05:00:00 AM,26.622,,,,,
110,09/27/22 05:10:00 AM,26.622,,,,,
111,09/27/22 05:20:00 AM,26.622,,,,,
112,09/27/22 05:30:00 AM,26.622,,,,,
113,09/27/22 05:40:00 AM,26.598,,,,,
114,09/27/22 05:50:00 AM,26.598,,,,,
115,09/27/22 06:00:00 AM,26.598,,,,,
116,09/27/22 06:10:00 AM,26.622,,,,,
117,09/27/22 06:20:00 AM,26.622,,,,,
118,09/27/22 06:30:00 AM,26.622,,,,,
119,09/27/22 06:40:00 AM,26.622,,,,,
120,09/27/22 06:50:00 AM,26.622,,,,,
121,09/27/22 07:00:00 AM,26.646,,,,,
122,09/27/22 07:10:00 AM,26.646,,,,,
123,09/27/22 07:20:00 AM,26.646,,,,,
124,09/27/22 07:30:00 AM,26.622,,,,,
125,09/27/22 07:40:00 AM,26.646,,,,,
126,09/27/22 07:50:00 AM,26.646,,,,,
127,09/27/22 08:00:00 AM,26.646,,,,,
128,09/27/22 08:10:00 AM,26.671,,,,,
129,09/27/22 08:20:00 AM,26.695,,,,,
130,09/27/22 08:30:00 AM,26.695,,,,,
131,09/27/22 08:40:00 AM,26.720,,,,,
132,09/27/22 08:50:00 AM,26.744,,,,,
133,09/27/22 09:00:00 AM,26.769,,,,,
134,09/27/22 09:10:00 AM,26.793,,,,,
135,09/27/22 09:20:00 AM,26.793,,,,,
136,09/27/22 09:30:00 AM,26.769,,,,,
137,09/27/22 09:40:00 AM,26.744,,,,,
138,09/27/22 09:50:00 AM,26.744,,,,,
139,09/27/22 10:00:00 AM,26.744,,,,,
140,09/27/22 10:10:00 AM,26.769,,,,,
141,09/27/22 10:20:00 AM,26.818,,,,,
142,09/27/22 10:30:00 AM,26.842,,,,,
143,09/27/22 10:40:00 AM,26.916,,,,,
144,09/27/22 10:50:00 AM,26.965,,,,,
145,09/27/22 11:00:00 AM,27.014,,,,,
146,09/27/22 11:10:00 AM,27.063,,,,,
147,09/27/22 11:20:00 AM,27.136,,,,,
148,09/27/22 11:30:00 AM,27.161,,,,,
149,09/27/22 11:40:00 AM,27.186,,,,,
150,09/27/22 11:50:00 AM,27.235,,,,,
151,09/27/22 12:00:00 PM,27.235,,,,,
152,09/27/22 12:10:00 PM,27.284,,,,,
153,09/27/22 12:20:00 PM,27.333,,,,,
154,09/27/22 12:30:00 PM,27.333,,,,,
155,09/27/22 12:40:00 PM,27.358,,,,,
156,09/27/22 12:50:00 PM,27.308,,,,,
157,09/27/22 01:00:00 PM,27.308,,,,,
158,09/27/22 01:10:00 PM,27.333,,,,,
159,09/27/22 01:20:00 PM,27.333,,,,,
160,09/27/22 01:30:00 PM,27.382,,,,,
161,09/27/22 01:40:00 PM,27.407,,,,,
162,09/27/22 01:50:00 PM,27.431,,,,,
163,09/27/22 02:00:00 PM,27.407,,,,,
164,09/27/22 02:10:00 PM,27.407,,,,,
165,09/27/22 02:20:00 PM,27.431,,,,,
166,09/27/22 02:30:00 PM,27.431,,,,,
167,09/27/22 02:40:00 PM,27.431,,,,,
168,09/27/22 02:50:00 PM,27.431,,,,,
169,09/27/22 03:00:00 PM,27.407,,,,,
170,09/27/22 03:10:00 PM,27.407,,,,,
171,09/27/22 03:20:00 PM,27.407,,,,,
172,09/27/22 03:30:00 PM,27.407,,,,,
173,09/27/22 03:40:00 PM,27.407,,,,,
174,09/27/22 03:50:00 PM,27.407,,,,,
175,09/27/22 04:00:00 PM,27.407,,,,,
176,09/27/22 04:10:00 PM,27.407,,,,,
177,09/27/22 04:20:00 PM,27.382,,,,,
178,09/27/22 04:30:00 PM,27.382,,,,,
179,09/27/22 04:40:00 PM,27.333,,,,,
180,09/27/22 04:50:00 PM,27.308,,,,,
181,09/27/22 05:00:00 PM,27.284,,,,,
182,09/27/22 05:10:00 PM,27.235,,,,,
183,09/27/22 05:20:00 PM,27.210,,,,,
184,09/27/22 05:30:00 PM,27.161,,,,,
185,09/27/22 05:40:00 PM,27.136,,,,,
186,09/27/22 05:50:00 PM,27.087,,,,,
187,09/27/22 06:00:00 PM,27.063,,,,,
188,09/27/22 06:10:00 PM,27.038,,,,,
189,09/27/22 06:20:00 PM,27.038,,,,,
190,09/27/22 06:30:00 PM,27.014,,,,,
191,09/27/22 06:40:00 PM,26.989,,,,,
192,09/27/22 06:50:00 PM,26.989,,,,,
193,09/27/22 07:00:00 PM,26.965,,,,,
194,09/27/22 07:10:00 PM,26.965,,,,,
195,09/27/22 07:20:00 PM,26.940,,,,,
196,09/27/22 07:30:00 PM,26.940,,,,,
197,09/27/22 07:40:00 PM,26.940,,,,,
198,09/27/22 07:50:00 PM,26.916,,,,,
199,09/27/22 08:00:00 PM,26.916,,,,,
200,09/27/22 08:10:00 PM,26.891,,,,,
201,09/27/22 08:20:00 PM,26.891,,,,,
202,09/27/22 08:30:00 PM,26.867,,,,,
203,09/27/22 08:40:00 PM,26.867,,,,,
204,09/27/22 08:50:00 PM,26.842,,,,,
205,09/27/22 09:00:00 PM,26.842,,,,,
206,09/27/22 09:10:00 PM,26.842,,,,,
207,09/27/22 09:20:00 PM,26.842,,,,,
208,09/27/22 09:30:00 PM,26.818,,,,,
209,09/27/22 09:40:00 PM,26.818,,,,,
210,09/27/22 09:50:00 PM,26.818,,,,,
211,09/27/22 10:00:00 PM,26.818,,,,,
212,09/27/22 10:10:00 PM,26.818,,,,,
213,09/27/22 10:20:00 PM,26.793,,,,,
214,09/27/22 10:30:00 PM,26.744,,,,,
215,09/27/22 10:40:00 PM,26.744,,,,,
216,09/27/22 10:50:00 PM,26.720,,,,,
217,09/27/22 11:00:00 PM,26.720,,,,,
218,09/27/22 11:10:00 PM,26.720,,,,,
219,09/27/22 11:20:00 PM,26.720,,,,,
220,09/27/22 11:30:00 PM,26.720,,,,,
221,09/27/22 11:40:00 PM,26.695,,,,,
222,09/27/22 11:50:00 PM,26.695,,,,,
223,09/28/22 12:00:00 AM,26.695,,,,,
224,09/28/22 12:10:00 AM,26.695,,,,,
225,09/28/22 12:20:00 AM,26.695,,,,,
226,09/28/22 12:30:00 AM,26.695,,,,,
227,09/28/22 12:40:00 AM,26.695,,,,,
228,09/28/22 12:50:00 AM,26.695,,,,,
229,09/28/22 01:00:00 AM,26.695,,,,,
230,09/28/22 01:10:00 AM,26.695,,,,,
231,09/28/22 01:20:00 AM,26.671,,,,,
232,09/28/22 01:30:00 AM,26.646,,,,,
233,09/28/22 01:40:00 AM,26.646,,,,,
234,09/28/22 01:50:00 AM,26.622,,,,,
235,09/28/22 02:00:00 AM,26.622,,,,,
236,09/28/22 02:10:00 AM,26.598,,,,,
237,09/28/22 02:20:00 AM,26.622,,,,,
238,09/28/22 02:30:00 AM,26.622,,,,,
239,09/28/22 02:40:00 AM,26.622,,,,,
240,09/28/22 02:50:00 AM,26.622,,,,,
241,09/28/22 03:00:00 AM,26.622,,,,,
242,09/28/22 03:10:00 AM,26.622,,,,,
243,09/28/22 03:20:00 AM,26.622,,,,,
244,09/28/22 03:30:00 AM,26.622,,,,,
245,09/28/22 03:40:00 AM,26.622,,,,,
246,09/28/22 03:50:00 AM,26.622,,,,,
247,09/28/22 04:00:00 AM,26.622,,,,,
248,09/28/22 04:10:00 AM,26.622,,,,,
249,09/28/22 04:20:00 AM,26.622,,,,,
250,09/28/22 04:30:00 AM,26.622,,,,,
251,09/28/22 04:40:00 AM,26.622,,,,,
252,09/28/22 04:50:00 AM,26.622,,,,,
253,09/28/22 05:00:00 AM,26.622,,,,,
254,09/28/22 05:10:00 AM,26.622,,,,,
255,09/28/22 05:20:00 AM,26.622,,,,,
256,09/28/22 05:30:00 AM,26.622,,,,,
257,09/28/22 05:40:00 AM,26.622,,,,,
258,09/28/22 05:50:00 AM,26.622,,,,,
259,09/28/22 06:00:00 AM,26.646,,,,,
260,09/28/22 06:10:00 AM,26.646,,,,,
261,09/28/22 06:20:00 AM,26.646,,,,,
262,09/28/22 06:30:00 AM,26.646,,,,,
263,09/28/22 06:40:00 AM,26.646,,,,,
264,09/28/22 06:50:00 AM,26.671,,,,,
265,09/28/22 07:00:00 AM,26.695,,,,,
266,09/28/22 07:10:00 AM,26.744,,,,,
267,09/28/22 07:20:00 AM,26.769,,,,,
268,09/28/22 07:30:00 AM,26.793,,,,,
269,09/28/22 07:40:00 AM,26.818,,,,,
270,09/28/22 07:50:00 AM,26.842,,,,,
271,09/28/22 08:00:00 AM,26.842,,,,,
272,09/28/22 08:10:00 AM,26.891,,,,,
273,09/28/22 08:20:00 AM,26.940,,,,,
274,09/28/22 08:30:00 AM,26.965,,,,,
275,09/28/22 08:40:00 AM,27.014,,,,,
276,09/28/22 08:50:00 AM,27.038,,,,,
277,09/28/22 09:00:00 AM,27.087,,,,,
278,09/28/22 09:10:00 AM,27.136,,,,,
279,09/28/22 09:20:00 AM,27.136,,,,,
280,09/28/22 09:30:00 AM,27.161,,,,,
281,09/28/22 09:40:00 AM,27.186,,,,,
282,09/28/22 09:50:00 AM,27.186,,,,,
283,09/28/22 10:00:00 AM,27.161,,,,,
284,09/28/22 10:10:00 AM,27.186,,,,,
285,09/28/22 10:20:00 AM,27.235,,,,,
286,09/28/22 10:30:00 AM,27.284,,,,,
287,09/28/22 10:40:00 AM,27.308,,,,,
288,09/28/22 10:50:00 AM,27.333,,,,,
289,09/28/22 11:00:00 AM,27.358,,,,,
290,09/28/22 11:10:00 AM,27.407,,,,,
291,09/28/22 11:20:00 AM,27.431,,,,,
292,09/28/22 11:30:00 AM,27.456,,,,,
293,09/28/22 11:40:00 AM,27.505,,,,,
294,09/28/22 11:50:00 AM,27.505,,,,,
295,09/28/22 12:00:00 PM,27.530,,,,,
296,09/28/22 12:10:00 PM,27.554,,,,,
297,09/28/22 12:20:00 PM,27.579,,,,,
298,09/28/22 12:30:00 PM,27.505,,,,,
299,09/28/22 12:40:00 PM,27.530,,,,,
300,09/28/22 12:50:00 PM,27.530,,,,,
301,09/28/22 01:00:00 PM,27.579,,,,,
302,09/28/22 01:10:00 PM,27.554,,,,,
303,09/28/22 01:20:00 PM,27.579,,,,,
304,09/28/22 01:30:00 PM,27.579,,,,,
305,09/28/22 01:40:00 PM,27.554,,,,,
306,09/28/22 01:50:00 PM,27.554,,,,,
307,09/28/22 02:00:00 PM,27.554,,,,,
308,09/28/22 02:10:00 PM,27.554,,,,,
309,09/28/22 02:20:00 PM,27.579,,,,,
310,09/28/22 02:30:00 PM,27.481,,,,,
311,09/28/22 02:40:00 PM,27.382,,,,,
312,09/28/22 02:50:00 PM,27.382,,,,,
313,09/28/22 03:00:00 PM,27.407,,,,,
314,09/28/22 03:10:00 PM,27.382,,,,,
315,09/28/22 03:20:00 PM,27.407,,,,,
316,09/28/22 03:30:00 PM,27.407,,,,,
317,09/28/22 03:40:00 PM,27.407,,,,,
318,09/28/22 03:50:00 PM,27.407,,,,,
319,09/28/22 04:00:00 PM,27.382,,,,,
320,09/28/22 04:10:00 PM,27.358,,,,,
321,09/28/22 04:20:00 PM,27.333,,,,,
322,09/28/22 04:30:00 PM,27.333,,,,,
323,09/28/22 04:40:00 PM,27.284,,,,,
324,09/28/22 04:50:00 PM,27.259,,,,,
325,09/28/22 05:00:00 PM,27.235,,,,,
326,09/28/22 05:10:00 PM,27.235,,,,,
327,09/28/22 05:20:00 PM,27.210,,,,,
328,09/28/22 05:30:00 PM,27.186,,,,,
329,09/28/22 05:40:00 PM,27.136,,,,,
330,09/28/22 05:50:00 PM,27.136,,,,,
331,09/28/22 06:00:00 PM,27.112,,,,,
332,09/28/22 06:10:00 PM,27.087,,,,,
333,09/28/22 06:20:00 PM,27.087,,,,,
334,09/28/22 06:30:00 PM,27.063,,,,,
335,09/28/22 06:40:00 PM,27.038,,,,,
336,09/28/22 06:50:00 PM,27.038,,,,,
337,09/28/22 07:00:00 PM,27.014,,,,,
338,09/28/22 07:10:00 PM,27.014,,,,,
339,09/28/22 07:20:00 PM,26.989,,,,,
340,09/28/22 07:30:00 PM,26.989,,,,,
341,09/28/22 07:40:00 PM,26.989,,,,,
342,09/28/22 07:50:00 PM,26.989,,,,,
343,09/28/22 08:00:00 PM,26.989,,,,,
344,09/28/22 08:10:00 PM,26.965,,,,,
345,09/28/22 08:20:00 PM,26.965,,,,,
346,09/28/22 08:30:00 PM,26.965,,,,,
347,09/28/22 08:40:00 PM,26.965,,,,,
348,09/28/22 08:50:00 PM,26.940,,,,,
349,09/28/22 09:00:00 PM,26.940,,,,,
350,09/28/22 09:10:00 PM,26.916,,,,,
351,09/28/22 09:20:00 PM,26.891,,,,,
352,09/28/22 09:30:00 PM,26.891,,,,,
353,09/28/22 09:40:00 PM,26.891,,,,,
354,09/28/22 09:50:00 PM,26.891,,,,,
355,09/28/22 10:00:00 PM,26.867,,,,,
356,09/28/22 10:10:00 PM,26.867,,,,,
357,09/28/22 10:20:00 PM,26.842,,,,,
358,09/28/22 10:30:00 PM,26.842,,,,,
359,09/28/22 10:40:00 PM,26.842,,,,,
360,09/28/22 10:50:00 PM,26.842,,,,,
361,09/28/22 11:00:00 PM,26.818,,,,,
362,09/28/22 11:10:00 PM,26.818,,,,,
363,09/28/22 11:20:00 PM,26.793,,,,,
364,09/28/22 11:30:00 PM,26.793,,,,,
365,09/28/22 11:40:00 PM,26.793,,,,,
366,09/28/22 11:50:00 PM,26.793,,,,,
367,09/29/22 12:00:00 AM,26.769,,,,,
368,09/29/22 12:10:00 AM,26.769,,,,,
369,09/29/22 12:20:00 AM,26.769,,,,,
370,09/29/22 12:30:00 AM,26.769,,,,,
371,09/29/22 12:40:00 AM,26.744,,,,,
372,09/29/22 12:50:00 AM,26.744,,,,,
373,09/29/22 01:00:00 AM,26.744,,,,,
374,09/29/22 01:10:00 AM,26.744,,,,,
375,09/29/22 01:20:00 AM,26.744,,,,,
376,09/29/22 01:30:00 AM,26.744,,,,,
377,09/29/22 01:40:00 AM,26.744,,,,,
378,09/29/22 01:50:00 AM,26.744,,,,,
379,09/29/22 02:00:00 AM,26.744,,,,,
380,09/29/22 02:10:00 AM,26.720,,,,,
381,09/29/22 02:20:00 AM,26.744,,,,,
382,09/29/22 02:30:00 AM,26.744,,,,,
383,09/29/22 02:40:00 AM,26.744,,,,,
384,09/29/22 02:50:00 AM,26.744,,,,,
385,09/29/22 03:00:00 AM,26.720,,,,,
386,09/29/22 03:10:00 AM,26.720,,,,,
387,09/29/22 03:20:00 AM,26.720,,,,,
388,09/29/22 03:30:00 AM,26.695,,,,,
389,09/29/22 03:40:00 AM,26.695,,,,,
390,09/29/22 03:50:00 AM,26.695,,,,,
391,09/29/22 04:00:00 AM,26.695,,,,,
392,09/29/22 04:10:00 AM,26.695,,,,,
393,09/29/22 04:20:00 AM,26.695,,,,,
394,09/29/22 04:30:00 AM,26.695,,,,,
395,09/29/22 04:40:00 AM,26.695,,,,,
396,09/29/22 04:50:00 AM,26.695,,,,,
397,09/29/22 05:00:00 AM,26.695,,,,,
398,09/29/22 05:10:00 AM,26.695,,,,,
399,09/29/22 05:20:00 AM,26.695,,,,,
400,09/29/22 05:30:00 AM,26.695,,,,,
401,09/29/22 05:40:00 AM,26.695,,,,,
402,09/29/22 05:50:00 AM,26.695,,,,,
403,09/29/22 06:00:00 AM,26.671,,,,,
404,09/29/22 06:10:00 AM,26.695,,,,,
405,09/29/22 06:20:00 AM,26.695,,,,,
406,09/29/22 06:30:00 AM,26.695,,,,,
407,09/29/22 06:40:00 AM,26.695,,,,,
408,09/29/22 06:50:00 AM,26.695,,,,,
409,09/29/22 07:00:00 AM,26.744,,,,,
410,09/29/22 07:10:00 AM,26.769,,,,,
411,09/29/22 07:20:00 AM,26.793,,,,,
412,09/29/22 07:30:00 AM,26.818,,,,,
413,09/29/22 07:40:00 AM,26.842,,,,,
414,09/29/22 07:50:00 AM,26.891,,,,,
415,09/29/22 08:00:00 AM,26.891,,,,,
416,09/29/22 08:10:00 AM,26.916,,,,,
417,09/29/22 08:20:00 AM,26.940,,,,,
418,09/29/22 08:30:00 AM,26.989,,,,,
419,09/29/22 08:40:00 AM,26.989,,,,,
420,09/29/22 08:50:00 AM,27.038,,,,,
421,09/29/22 09:00:00 AM,27.087,,,,,
422,09/29/22 09:10:00 AM,27.112,,,,,
423,09/29/22 09:20:00 AM,27.161,,,,,
424,09/29/22 09:30:00 AM,27.186,,,,,
425,09/29/22 09:40:00 AM,27.235,,,,,
426,09/29/22 09:50:00 AM,27.284,,,,,
427,09/29/22 10:00:00 AM,27.308,,,,,
428,09/29/22 10:10:00 AM,27.358,,,,,
429,09/29/22 10:20:00 AM,27.382,,,,,
430,09/29/22 10:30:00 AM,27.431,,,,,
431,09/29/22 10:40:00 AM,27.481,,,,,
432,09/29/22 10:50:00 AM,27.530,,,,,
433,09/29/22 11:00:00 AM,27.554,,,,,
434,09/29/22 11:10:00 AM,27.604,,,,,
435,09/29/22 11:20:00 AM,27.604,,,,,
436,09/29/22 11:30:00 AM,27.628,,,,,
437,09/29/22 11:40:00 AM,27.653,,,,,
438,09/29/22 11:50:00 AM,27.702,,,,,
439,09/29/22 12:00:00 PM,27.727,,,,,
440,09/29/22 12:10:00 PM,27.751,,,,,
441,09/29/22 12:20:00 PM,27.776,,,,,
442,09/29/22 12:30:00 PM,27.776,,,,,
443,09/29/22 12:40:00 PM,27.801,,,,,
444,09/29/22 12:50:00 PM,27.776,,,,,
445,09/29/22 01:00:00 PM,27.776,,,,,
446,09/29/22 01:10:00 PM,27.801,,,,,
447,09/29/22 01:20:00 PM,27.801,,,,,
448,09/29/22 01:30:00 PM,27.751,,,,,
449,09/29/22 01:40:00 PM,27.751,,,,,
450,09/29/22 01:50:00 PM,27.751,,,,,
451,09/29/22 02:00:00 PM,27.776,,,,,
452,09/29/22 02:10:00 PM,27.776,,,,,
453,09/29/22 02:20:00 PM,27.801,,,,,
454,09/29/22 02:30:00 PM,27.801,,,,,
455,09/29/22 02:40:00 PM,27.776,,,,,
456,09/29/22 02:50:00 PM,27.776,,,,,
457,09/29/22 03:00:00 PM,27.776,,,,,
458,09/29/22 03:10:00 PM,27.776,,,,,
459,09/29/22 03:20:00 PM,27.751,,,,,
460,09/29/22 03:30:00 PM,27.751,,,,,
461,09/29/22 03:40:00 PM,27.727,,,,,
462,09/29/22 03:50:00 PM,27.702,,,,,
463,09/29/22 04:00:00 PM,27.677,,,,,
464,09/29/22 04:10:00 PM,27.653,,,,,
465,09/29/22 04:20:00 PM,27.628,,,,,
466,09/29/22 04:30:00 PM,27.604,,,,,
467,09/29/22 04:40:00 PM,27.579,,,,,
468,09/29/22 04:50:00 PM,27.554,,,,,
469,09/29/22 05:00:00 PM,27.530,,,,,
470,09/29/22 05:10:00 PM,27.505,,,,,
471,09/29/22 05:20:00 PM,27.481,,,,,
472,09/29/22 05:30:00 PM,27.456,,,,,
473,09/29/22 05:40:00 PM,27.431,,,,,
474,09/29/22 05:50:00 PM,27.407,,,,,
475,09/29/22 06:00:00 PM,27.358,,,,,
476,09/29/22 06:10:00 PM,27.333,,,,,
477,09/29/22 06:20:00 PM,27.308,,,,,
478,09/29/22 06:30:00 PM,27.284,,,,,
479,09/29/22 06:40:00 PM,27.259,,,,,
480,09/29/22 06:50:00 PM,27.259,,,,,
481,09/29/22 07:00:00 PM,27.235,,,,,
482,09/29/22 07:10:00 PM,27.210,,,,,
483,09/29/22 07:20:00 PM,27.210,,,,,
484,09/29/22 07:30:00 PM,27.186,,,,,
485,09/29/22 07:40:00 PM,27.186,,,,,
486,09/29/22 07:50:00 PM,27.161,,,,,
487,09/29/22 08:00:00 PM,27.161,,,,,
488,09/29/22 08:10:00 PM,27.161,,,,,
489,09/29/22 08:20:00 PM,27.136,,,,,
490,09/29/22 08:30:00 PM,27.136,,,,,
491,09/29/22 08:40:00 PM,27.112,,,,,
492,09/29/22 08:50:00 PM,27.087,,,,,
493,09/29/22 09:00:00 PM,27.087,,,,,
494,09/29/22 09:10:00 PM,27.063,,,,,
495,09/29/22 09:20:00 PM,27.063,,,,,
496,09/29/22 09:30:00 PM,27.063,,,,,
497,09/29/22 09:40:00 PM,27.038,,,,,
498,09/29/22 09:50:00 PM,27.038,,,,,
499,09/29/22 10:00:00 PM,27.014,,,,,
500,09/29/22 10:10:00 PM,27.014,,,,,
501,09/29/22 10:20:00 PM,27.014,,,,,
502,09/29/22 10:30:00 PM,26.989,,,,,
503,09/29/22 10:40:00 PM,26.989,,,,,
504,09/29/22 10:50:00 PM,26.989,,,,,
505,09/29/22 11:00:00 PM,26.989,,,,,
506,09/29/22 11:10:00 PM,26.989,,,,,
507,09/29/22 11:20:00 PM,26.989,,,,,
508,09/29/22 11:30:00 PM,26.965,,,,,
509,09/29/22 11:40:00 PM,26.965,,,,,
510,09/29/22 11:50:00 PM,26.965,,,,,
511,09/30/22 12:00:00 AM,26.965,,,,,
512,09/30/22 12:10:00 AM,26.965,,,,,
513,09/30/22 12:20:00 AM,26.965,,,,,
514,09/30/22 12:30:00 AM,26.965,,,,,
515,09/30/22 12:40:00 AM,26.940,,,,,
516,09/30/22 12:50:00 AM,26.940,,,,,
517,09/30/22 01:00:00 AM,26.940,,,,,
518,09/30/22 01:10:00 AM,26.940,,,,,
519,09/30/22 01:20:00 AM,26.940,,,,,
520,09/30/22 01:30:00 AM,26.940,,,,,
521,09/30/22 01:40:00 AM,26.940,,,,,
522,09/30/22 01:50:00 AM,26.916,,,,,
523,09/30/22 02:00:00 AM,26.916,,,,,
524,09/30/22 02:10:00 AM,26.916,,,,,
525,09/30/22 02:20:00 AM,26.916,,,,,
