"Plot Title: 20719656_WTParent2"
"#","Date Time, GMT-10:00","Temp, °C (LGR S/N: 20719656, SEN S/N: 20719656, LBL: C)","Coupler Detached (LGR S/N: 20719656)","Coupler Attached (LGR S/N: 20719656)","Host Connected (LGR S/N: 20719656)","Stopped (LGR S/N: 20719656)","End Of File (LGR S/N: 20719656)"
50,09/17/22 03:10:00 AM,26.304,,,,,
51,09/17/22 03:20:00 AM,26.304,,,,,
52,09/17/22 03:30:00 AM,26.304,,,,,
53,09/17/22 03:40:00 AM,26.304,,,,,
54,09/17/22 03:50:00 AM,26.304,,,,,
55,09/17/22 04:00:00 AM,26.280,,,,,
56,09/17/22 04:10:00 AM,26.280,,,,,
57,09/17/22 04:20:00 AM,26.280,,,,,
58,09/17/22 04:30:00 AM,26.280,,,,,
59,09/17/22 04:40:00 AM,26.280,,,,,
60,09/17/22 04:50:00 AM,26.280,,,,,
61,09/17/22 05:00:00 AM,26.280,,,,,
62,09/17/22 05:10:00 AM,26.280,,,,,
63,09/17/22 05:20:00 AM,26.256,,,,,
64,09/17/22 05:30:00 AM,26.256,,,,,
65,09/17/22 05:40:00 AM,26.256,,,,,
66,09/17/22 05:50:00 AM,26.256,,,,,
67,09/17/22 06:00:00 AM,26.256,,,,,
68,09/17/22 06:10:00 AM,26.256,,,,,
69,09/17/22 06:20:00 AM,26.256,,,,,
70,09/17/22 06:30:00 AM,26.256,,,,,
71,09/17/22 06:40:00 AM,26.280,,,,,
72,09/17/22 06:50:00 AM,26.304,,,,,
73,09/17/22 07:00:00 AM,26.353,,,,,
74,09/17/22 07:10:00 AM,26.378,,,,,
75,09/17/22 07:20:00 AM,26.402,,,,,
76,09/17/22 07:30:00 AM,26.451,,,,,
77,09/17/22 07:40:00 AM,26.500,,,,,
78,09/17/22 07:50:00 AM,26.524,,,,,
79,09/17/22 08:00:00 AM,26.573,,,,,
80,09/17/22 08:10:00 AM,26.598,,,,,
81,09/17/22 08:20:00 AM,26.646,,,,,
82,09/17/22 08:30:00 AM,26.671,,,,,
83,09/17/22 08:40:00 AM,26.720,,,,,
84,09/17/22 08:50:00 AM,26.744,,,,,
85,09/17/22 09:00:00 AM,26.769,,,,,
86,09/17/22 09:10:00 AM,26.818,,,,,
87,09/17/22 09:20:00 AM,26.842,,,,,
88,09/17/22 09:30:00 AM,26.891,,,,,
89,09/17/22 09:40:00 AM,26.916,,,,,
90,09/17/22 09:50:00 AM,26.940,,,,,
91,09/17/22 10:00:00 AM,26.989,,,,,
92,09/17/22 10:10:00 AM,27.014,,,,,
93,09/17/22 10:20:00 AM,27.038,,,,,
94,09/17/22 10:30:00 AM,27.014,,,,,
95,09/17/22 10:40:00 AM,27.014,,,,,
96,09/17/22 10:50:00 AM,26.989,,,,,
97,09/17/22 11:00:00 AM,26.916,,,,,
98,09/17/22 11:10:00 AM,26.842,,,,,
99,09/17/22 11:20:00 AM,26.818,,,,,
100,09/17/22 11:30:00 AM,26.818,,,,,
101,09/17/22 11:40:00 AM,26.818,,,,,
102,09/17/22 11:50:00 AM,26.818,,,,,
103,09/17/22 12:00:00 PM,26.842,,,,,
104,09/17/22 12:10:00 PM,26.867,,,,,
105,09/17/22 12:20:00 PM,26.891,,,,,
106,09/17/22 12:30:00 PM,26.965,,,,,
107,09/17/22 12:40:00 PM,27.014,,,,,
108,09/17/22 12:50:00 PM,27.014,,,,,
109,09/17/22 01:00:00 PM,27.038,,,,,
110,09/17/22 01:10:00 PM,27.087,,,,,
111,09/17/22 01:20:00 PM,27.038,,,,,
112,09/17/22 01:30:00 PM,27.087,,,,,
113,09/17/22 01:40:00 PM,27.136,,,,,
114,09/17/22 01:50:00 PM,27.161,,,,,
115,09/17/22 02:00:00 PM,27.210,,,,,
116,09/17/22 02:10:00 PM,27.235,,,,,
117,09/17/22 02:20:00 PM,27.259,,,,,
118,09/17/22 02:30:00 PM,27.259,,,,,
119,09/17/22 02:40:00 PM,27.259,,,,,
120,09/17/22 02:50:00 PM,27.259,,,,,
121,09/17/22 03:00:00 PM,27.259,,,,,
122,09/17/22 03:10:00 PM,27.259,,,,,
123,09/17/22 03:20:00 PM,27.259,,,,,
124,09/17/22 03:30:00 PM,27.235,,,,,
125,09/17/22 03:40:00 PM,27.210,,,,,
126,09/17/22 03:50:00 PM,27.186,,,,,
127,09/17/22 04:00:00 PM,27.186,,,,,
128,09/17/22 04:10:00 PM,27.161,,,,,
129,09/17/22 04:20:00 PM,27.136,,,,,
130,09/17/22 04:30:00 PM,27.112,,,,,
131,09/17/22 04:40:00 PM,27.112,,,,,
132,09/17/22 04:50:00 PM,27.063,,,,,
133,09/17/22 05:00:00 PM,27.038,,,,,
134,09/17/22 05:10:00 PM,27.014,,,,,
135,09/17/22 05:20:00 PM,26.965,,,,,
136,09/17/22 05:30:00 PM,26.940,,,,,
137,09/17/22 05:40:00 PM,26.916,,,,,
138,09/17/22 05:50:00 PM,26.891,,,,,
139,09/17/22 06:00:00 PM,26.842,,,,,
140,09/17/22 06:10:00 PM,26.818,,,,,
141,09/17/22 06:20:00 PM,26.793,,,,,
142,09/17/22 06:30:00 PM,26.769,,,,,
143,09/17/22 06:40:00 PM,26.744,,,,,
144,09/17/22 06:50:00 PM,26.720,,,,,
145,09/17/22 07:00:00 PM,26.695,,,,,
146,09/17/22 07:10:00 PM,26.671,,,,,
147,09/17/22 07:20:00 PM,26.646,,,,,
148,09/17/22 07:30:00 PM,26.646,,,,,
149,09/17/22 07:40:00 PM,26.622,,,,,
150,09/17/22 07:50:00 PM,26.573,,,,,
151,09/17/22 08:00:00 PM,26.549,,,,,
152,09/17/22 08:10:00 PM,26.500,,,,,
153,09/17/22 08:20:00 PM,26.500,,,,,
154,09/17/22 08:30:00 PM,26.475,,,,,
155,09/17/22 08:40:00 PM,26.426,,,,,
156,09/17/22 08:50:00 PM,26.402,,,,,
157,09/17/22 09:00:00 PM,26.378,,,,,
158,09/17/22 09:10:00 PM,26.329,,,,,
159,09/17/22 09:20:00 PM,26.304,,,,,
160,09/17/22 09:30:00 PM,26.280,,,,,
161,09/17/22 09:40:00 PM,26.231,,,,,
162,09/17/22 09:50:00 PM,26.207,,,,,
163,09/17/22 10:00:00 PM,26.182,,,,,
164,09/17/22 10:10:00 PM,26.158,,,,,
165,09/17/22 10:20:00 PM,26.109,,,,,
166,09/17/22 10:30:00 PM,26.158,,,,,
167,09/17/22 10:40:00 PM,26.158,,,,,
168,09/17/22 10:50:00 PM,26.158,,,,,
169,09/17/22 11:00:00 PM,26.182,,,,,
170,09/17/22 11:10:00 PM,26.182,,,,,
171,09/17/22 11:20:00 PM,26.207,,,,,
172,09/17/22 11:30:00 PM,26.207,,,,,
173,09/17/22 11:40:00 PM,26.207,,,,,
174,09/17/22 11:50:00 PM,26.207,,,,,
175,09/18/22 12:00:00 AM,26.231,,,,,
176,09/18/22 12:10:00 AM,26.231,,,,,
177,09/18/22 12:20:00 AM,26.231,,,,,
178,09/18/22 12:30:00 AM,26.231,,,,,
179,09/18/22 12:40:00 AM,26.231,,,,,
180,09/18/22 12:50:00 AM,26.231,,,,,
181,09/18/22 01:00:00 AM,26.231,,,,,
182,09/18/22 01:10:00 AM,26.231,,,,,
183,09/18/22 01:20:00 AM,26.231,,,,,
184,09/18/22 01:30:00 AM,26.207,,,,,
185,09/18/22 01:40:00 AM,26.207,,,,,
186,09/18/22 01:50:00 AM,26.207,,,,,
187,09/18/22 02:00:00 AM,26.207,,,,,
188,09/18/22 02:10:00 AM,26.207,,,,,
189,09/18/22 02:20:00 AM,26.182,,,,,
190,09/18/22 02:30:00 AM,26.182,,,,,
191,09/18/22 02:40:00 AM,26.182,,,,,
192,09/18/22 02:50:00 AM,26.182,,,,,
193,09/18/22 03:00:00 AM,26.182,,,,,
194,09/18/22 03:10:00 AM,26.158,,,,,
195,09/18/22 03:20:00 AM,26.158,,,,,
196,09/18/22 03:30:00 AM,26.158,,,,,
197,09/18/22 03:40:00 AM,26.134,,,,,
198,09/18/22 03:50:00 AM,26.134,,,,,
199,09/18/22 04:00:00 AM,26.134,,,,,
200,09/18/22 04:10:00 AM,26.134,,,,,
201,09/18/22 04:20:00 AM,26.109,,,,,
202,09/18/22 04:30:00 AM,26.109,,,,,
203,09/18/22 04:40:00 AM,26.109,,,,,
204,09/18/22 04:50:00 AM,26.109,,,,,
205,09/18/22 05:00:00 AM,26.109,,,,,
206,09/18/22 05:10:00 AM,26.109,,,,,
207,09/18/22 05:20:00 AM,26.109,,,,,
208,09/18/22 05:30:00 AM,26.109,,,,,
209,09/18/22 05:40:00 AM,26.109,,,,,
210,09/18/22 05:50:00 AM,26.134,,,,,
211,09/18/22 06:00:00 AM,26.134,,,,,
212,09/18/22 06:10:00 AM,26.134,,,,,
213,09/18/22 06:20:00 AM,26.134,,,,,
214,09/18/22 06:30:00 AM,26.134,,,,,
215,09/18/22 06:40:00 AM,26.158,,,,,
216,09/18/22 06:50:00 AM,26.158,,,,,
217,09/18/22 07:00:00 AM,26.231,,,,,
218,09/18/22 07:10:00 AM,26.231,,,,,
219,09/18/22 07:20:00 AM,26.256,,,,,
220,09/18/22 07:30:00 AM,26.280,,,,,
221,09/18/22 07:40:00 AM,26.280,,,,,
222,09/18/22 07:50:00 AM,26.304,,,,,
223,09/18/22 08:00:00 AM,26.353,,,,,
224,09/18/22 08:10:00 AM,26.402,,,,,
225,09/18/22 08:20:00 AM,26.426,,,,,
226,09/18/22 08:30:00 AM,26.451,,,,,
227,09/18/22 08:40:00 AM,26.500,,,,,
228,09/18/22 08:50:00 AM,26.549,,,,,
229,09/18/22 09:00:00 AM,26.598,,,,,
230,09/18/22 09:10:00 AM,26.622,,,,,
231,09/18/22 09:20:00 AM,26.671,,,,,
232,09/18/22 09:30:00 AM,26.720,,,,,
233,09/18/22 09:40:00 AM,26.744,,,,,
234,09/18/22 09:50:00 AM,26.793,,,,,
235,09/18/22 10:00:00 AM,26.842,,,,,
236,09/18/22 10:10:00 AM,26.891,,,,,
237,09/18/22 10:20:00 AM,26.916,,,,,
238,09/18/22 10:30:00 AM,26.965,,,,,
239,09/18/22 10:40:00 AM,27.014,,,,,
240,09/18/22 10:50:00 AM,27.063,,,,,
241,09/18/22 11:00:00 AM,27.112,,,,,
242,09/18/22 11:10:00 AM,27.161,,,,,
243,09/18/22 11:20:00 AM,27.186,,,,,
244,09/18/22 11:30:00 AM,27.235,,,,,
245,09/18/22 11:40:00 AM,27.235,,,,,
246,09/18/22 11:50:00 AM,27.259,,,,,
247,09/18/22 12:00:00 PM,27.284,,,,,
248,09/18/22 12:10:00 PM,27.308,,,,,
249,09/18/22 12:20:00 PM,27.308,,,,,
250,09/18/22 12:30:00 PM,27.333,,,,,
251,09/18/22 12:40:00 PM,27.333,,,,,
252,09/18/22 12:50:00 PM,27.333,,,,,
253,09/18/22 01:00:00 PM,27.333,,,,,
254,09/18/22 01:10:00 PM,27.333,,,,,
255,09/18/22 01:20:00 PM,27.333,,,,,
256,09/18/22 01:30:00 PM,27.358,,,,,
257,09/18/22 01:40:00 PM,27.382,,,,,
258,09/18/22 01:50:00 PM,27.382,,,,,
259,09/18/22 02:00:00 PM,27.407,,,,,
260,09/18/22 02:10:00 PM,27.407,,,,,
261,09/18/22 02:20:00 PM,27.407,,,,,
262,09/18/22 02:30:00 PM,27.407,,,,,
263,09/18/22 02:40:00 PM,27.431,,,,,
264,09/18/22 02:50:00 PM,27.431,,,,,
265,09/18/22 03:00:00 PM,27.431,,,,,
266,09/18/22 03:10:00 PM,27.431,,,,,
267,09/18/22 03:20:00 PM,27.431,,,,,
268,09/18/22 03:30:00 PM,27.456,,,,,
269,09/18/22 03:40:00 PM,27.431,,,,,
270,09/18/22 03:50:00 PM,27.407,,,,,
271,09/18/22 04:00:00 PM,27.407,,,,,
272,09/18/22 04:10:00 PM,27.382,,,,,
273,09/18/22 04:20:00 PM,27.358,,,,,
274,09/18/22 04:30:00 PM,27.333,,,,,
275,09/18/22 04:40:00 PM,27.308,,,,,
276,09/18/22 04:50:00 PM,27.259,,,,,
277,09/18/22 05:00:00 PM,27.235,,,,,
278,09/18/22 05:10:00 PM,27.186,,,,,
279,09/18/22 05:20:00 PM,27.161,,,,,
280,09/18/22 05:30:00 PM,27.112,,,,,
281,09/18/22 05:40:00 PM,27.063,,,,,
282,09/18/22 05:50:00 PM,27.038,,,,,
283,09/18/22 06:00:00 PM,26.989,,,,,
284,09/18/22 06:10:00 PM,26.940,,,,,
285,09/18/22 06:20:00 PM,26.916,,,,,
286,09/18/22 06:30:00 PM,26.867,,,,,
287,09/18/22 06:40:00 PM,26.842,,,,,
288,09/18/22 06:50:00 PM,26.818,,,,,
289,09/18/22 07:00:00 PM,26.793,,,,,
290,09/18/22 07:10:00 PM,26.769,,,,,
291,09/18/22 07:20:00 PM,26.769,,,,,
292,09/18/22 07:30:00 PM,26.720,,,,,
293,09/18/22 07:40:00 PM,26.695,,,,,
294,09/18/22 07:50:00 PM,26.646,,,,,
295,09/18/22 08:00:00 PM,26.598,,,,,
296,09/18/22 08:10:00 PM,26.573,,,,,
297,09/18/22 08:20:00 PM,26.500,,,,,
298,09/18/22 08:30:00 PM,26.475,,,,,
299,09/18/22 08:40:00 PM,26.451,,,,,
300,09/18/22 08:50:00 PM,26.426,,,,,
301,09/18/22 09:00:00 PM,26.378,,,,,
302,09/18/22 09:10:00 PM,26.353,,,,,
303,09/18/22 09:20:00 PM,26.329,,,,,
304,09/18/22 09:30:00 PM,26.280,,,,,
305,09/18/22 09:40:00 PM,26.256,,,,,
306,09/18/22 09:50:00 PM,26.231,,,,,
307,09/18/22 10:00:00 PM,26.207,,,,,
308,09/18/22 10:10:00 PM,26.182,,,,,
309,09/18/22 10:20:00 PM,26.182,,,,,
310,09/18/22 10:30:00 PM,26.231,,,,,
311,09/18/22 10:40:00 PM,26.207,,,,,
312,09/18/22 10:50:00 PM,26.207,,,,,
313,09/18/22 11:00:00 PM,26.231,,,,,
314,09/18/22 11:10:00 PM,26.231,,,,,
315,09/18/22 11:20:00 PM,26.231,,,,,
316,09/18/22 11:30:00 PM,26.207,,,,,
317,09/18/22 11:40:00 PM,26.207,,,,,
318,09/18/22 11:50:00 PM,26.182,,,,,
319,09/19/22 12:00:00 AM,26.182,,,,,
320,09/19/22 12:10:00 AM,26.158,,,,,
321,09/19/22 12:20:00 AM,26.158,,,,,
322,09/19/22 12:30:00 AM,26.158,,,,,
323,09/19/22 12:40:00 AM,26.134,,,,,
324,09/19/22 12:50:00 AM,26.109,,,,,
325,09/19/22 01:00:00 AM,26.109,,,,,
326,09/19/22 01:10:00 AM,26.085,,,,,
327,09/19/22 01:20:00 AM,26.085,,,,,
328,09/19/22 01:30:00 AM,26.085,,,,,
329,09/19/22 01:40:00 AM,26.085,,,,,
330,09/19/22 01:50:00 AM,26.061,,,,,
331,09/19/22 02:00:00 AM,26.061,,,,,
332,09/19/22 02:10:00 AM,26.061,,,,,
333,09/19/22 02:20:00 AM,26.061,,,,,
334,09/19/22 02:30:00 AM,26.036,,,,,
335,09/19/22 02:40:00 AM,26.036,,,,,
336,09/19/22 02:50:00 AM,26.036,,,,,
337,09/19/22 03:00:00 AM,26.012,,,,,
338,09/19/22 03:10:00 AM,26.012,,,,,
339,09/19/22 03:20:00 AM,26.012,,,,,
340,09/19/22 03:30:00 AM,25.987,,,,,
341,09/19/22 03:40:00 AM,25.987,,,,,
342,09/19/22 03:50:00 AM,25.987,,,,,
343,09/19/22 04:00:00 AM,25.987,,,,,
344,09/19/22 04:10:00 AM,25.963,,,,,
345,09/19/22 04:20:00 AM,25.963,,,,,
346,09/19/22 04:30:00 AM,25.939,,,,,
347,09/19/22 04:40:00 AM,25.939,,,,,
348,09/19/22 04:50:00 AM,25.939,,,,,
349,09/19/22 05:00:00 AM,25.939,,,,,
350,09/19/22 05:10:00 AM,25.939,,,,,
351,09/19/22 05:20:00 AM,25.939,,,,,
352,09/19/22 05:30:00 AM,25.914,,,,,
353,09/19/22 05:40:00 AM,25.914,,,,,
354,09/19/22 05:50:00 AM,25.914,,,,,
355,09/19/22 06:00:00 AM,25.914,,,,,
356,09/19/22 06:10:00 AM,25.914,,,,,
357,09/19/22 06:20:00 AM,25.939,,,,,
358,09/19/22 06:30:00 AM,25.939,,,,,
359,09/19/22 06:40:00 AM,25.963,,,,,
360,09/19/22 06:50:00 AM,25.963,,,,,
361,09/19/22 07:00:00 AM,25.987,,,,,
362,09/19/22 07:10:00 AM,26.012,,,,,
363,09/19/22 07:20:00 AM,26.012,,,,,
364,09/19/22 07:30:00 AM,26.036,,,,,
365,09/19/22 07:40:00 AM,26.036,,,,,
366,09/19/22 07:50:00 AM,26.036,,,,,
367,09/19/22 08:00:00 AM,26.061,,,,,
368,09/19/22 08:10:00 AM,26.085,,,,,
369,09/19/22 08:20:00 AM,26.134,,,,,
370,09/19/22 08:30:00 AM,26.158,,,,,
371,09/19/22 08:40:00 AM,26.207,,,,,
372,09/19/22 08:50:00 AM,26.256,,,,,
373,09/19/22 09:00:00 AM,26.304,,,,,
374,09/19/22 09:10:00 AM,26.402,,,,,
375,09/19/22 09:20:00 AM,26.475,,,,,
376,09/19/22 09:30:00 AM,26.549,,,,,
377,09/19/22 09:40:00 AM,26.622,,,,,
378,09/19/22 09:50:00 AM,26.671,,,,,
379,09/19/22 10:00:00 AM,26.720,,,,,
380,09/19/22 10:10:00 AM,26.769,,,,,
381,09/19/22 10:20:00 AM,26.793,,,,,
382,09/19/22 10:30:00 AM,26.867,,,,,
383,09/19/22 10:40:00 AM,26.891,,,,,
384,09/19/22 10:50:00 AM,26.940,,,,,
385,09/19/22 11:00:00 AM,26.989,,,,,
386,09/19/22 11:10:00 AM,27.014,,,,,
387,09/19/22 11:20:00 AM,27.038,,,,,
388,09/19/22 11:30:00 AM,27.087,,,,,
389,09/19/22 11:40:00 AM,27.112,,,,,
390,09/19/22 11:50:00 AM,27.161,,,,,
391,09/19/22 12:00:00 PM,27.210,,,,,
392,09/19/22 12:10:00 PM,27.235,,,,,
393,09/19/22 12:20:00 PM,27.308,,,,,
394,09/19/22 12:30:00 PM,27.358,,,,,
395,09/19/22 12:40:00 PM,27.382,,,,,
396,09/19/22 12:50:00 PM,27.407,,,,,
397,09/19/22 01:00:00 PM,27.431,,,,,
398,09/19/22 01:10:00 PM,27.456,,,,,
399,09/19/22 01:20:00 PM,27.481,,,,,
400,09/19/22 01:30:00 PM,27.505,,,,,
401,09/19/22 01:40:00 PM,27.530,,,,,
402,09/19/22 01:50:00 PM,27.579,,,,,
403,09/19/22 02:00:00 PM,27.604,,,,,
404,09/19/22 02:10:00 PM,27.628,,,,,
405,09/19/22 02:20:00 PM,27.628,,,,,
406,09/19/22 02:30:00 PM,27.628,,,,,
407,09/19/22 02:40:00 PM,27.653,,,,,
408,09/19/22 02:50:00 PM,27.677,,,,,
409,09/19/22 03:00:00 PM,27.702,,,,,
410,09/19/22 03:10:00 PM,27.702,,,,,
411,09/19/22 03:20:00 PM,27.702,,,,,
412,09/19/22 03:30:00 PM,27.702,,,,,
413,09/19/22 03:40:00 PM,27.727,,,,,
414,09/19/22 03:50:00 PM,27.702,,,,,
415,09/19/22 04:00:00 PM,27.677,,,,,
416,09/19/22 04:10:00 PM,27.653,,,,,
417,09/19/22 04:20:00 PM,27.653,,,,,
418,09/19/22 04:30:00 PM,27.628,,,,,
419,09/19/22 04:40:00 PM,27.579,,,,,
420,09/19/22 04:50:00 PM,27.530,,,,,
421,09/19/22 05:00:00 PM,27.481,,,,,
422,09/19/22 05:10:00 PM,27.431,,,,,
423,09/19/22 05:20:00 PM,27.382,,,,,
424,09/19/22 05:30:00 PM,27.358,,,,,
425,09/19/22 05:40:00 PM,27.308,,,,,
426,09/19/22 05:50:00 PM,27.284,,,,,
427,09/19/22 06:00:00 PM,27.235,,,,,
428,09/19/22 06:10:00 PM,27.210,,,,,
429,09/19/22 06:20:00 PM,27.161,,,,,
430,09/19/22 06:30:00 PM,27.136,,,,,
431,09/19/22 06:40:00 PM,27.112,,,,,
432,09/19/22 06:50:00 PM,27.087,,,,,
433,09/19/22 07:00:00 PM,27.063,,,,,
434,09/19/22 07:10:00 PM,27.014,,,,,
435,09/19/22 07:20:00 PM,26.989,,,,,
436,09/19/22 07:30:00 PM,26.989,,,,,
437,09/19/22 07:40:00 PM,26.965,,,,,
438,09/19/22 07:50:00 PM,26.940,,,,,
439,09/19/22 08:00:00 PM,26.891,,,,,
440,09/19/22 08:10:00 PM,26.867,,,,,
441,09/19/22 08:20:00 PM,26.842,,,,,
442,09/19/22 08:30:00 PM,26.818,,,,,
443,09/19/22 08:40:00 PM,26.793,,,,,
444,09/19/22 08:50:00 PM,26.744,,,,,
445,09/19/22 09:00:00 PM,26.720,,,,,
446,09/19/22 09:10:00 PM,26.671,,,,,
447,09/19/22 09:20:00 PM,26.646,,,,,
448,09/19/22 09:30:00 PM,26.622,,,,,
449,09/19/22 09:40:00 PM,26.598,,,,,
450,09/19/22 09:50:00 PM,26.573,,,,,
451,09/19/22 10:00:00 PM,26.549,,,,,
452,09/19/22 10:10:00 PM,26.549,,,,,
453,09/19/22 10:20:00 PM,26.524,,,,,
454,09/19/22 10:30:00 PM,26.500,,,,,
455,09/19/22 10:40:00 PM,26.475,,,,,
456,09/19/22 10:50:00 PM,26.451,,,,,
457,09/19/22 11:00:00 PM,26.451,,,,,
458,09/19/22 11:10:00 PM,26.426,,,,,
459,09/19/22 11:20:00 PM,26.402,,,,,
460,09/19/22 11:30:00 PM,26.378,,,,,
461,09/19/22 11:40:00 PM,26.378,,,,,
462,09/19/22 11:50:00 PM,26.353,,,,,
463,09/20/22 12:00:00 AM,26.353,,,,,
464,09/20/22 12:10:00 AM,26.329,,,,,
465,09/20/22 12:20:00 AM,26.304,,,,,
466,09/20/22 12:30:00 AM,26.304,,,,,
467,09/20/22 12:40:00 AM,26.304,,,,,
468,09/20/22 12:50:00 AM,26.280,,,,,
469,09/20/22 01:00:00 AM,26.280,,,,,
470,09/20/22 01:10:00 AM,26.280,,,,,
471,09/20/22 01:20:00 AM,26.256,,,,,
472,09/20/22 01:30:00 AM,26.256,,,,,
473,09/20/22 01:40:00 AM,26.256,,,,,
474,09/20/22 01:50:00 AM,26.256,,,,,
475,09/20/22 02:00:00 AM,26.256,,,,,
476,09/20/22 02:10:00 AM,26.231,,,,,
477,09/20/22 02:20:00 AM,26.231,,,,,
478,09/20/22 02:30:00 AM,26.231,,,,,
479,09/20/22 02:40:00 AM,26.207,,,,,
480,09/20/22 02:50:00 AM,26.207,,,,,
481,09/20/22 03:00:00 AM,26.207,,,,,
482,09/20/22 03:10:00 AM,26.207,,,,,
483,09/20/22 03:20:00 AM,26.207,,,,,
484,09/20/22 03:30:00 AM,26.182,,,,,
485,09/20/22 03:40:00 AM,26.182,,,,,
486,09/20/22 03:50:00 AM,26.182,,,,,
487,09/20/22 04:00:00 AM,26.182,,,,,
488,09/20/22 04:10:00 AM,26.158,,,,,
489,09/20/22 04:20:00 AM,26.158,,,,,
490,09/20/22 04:30:00 AM,26.158,,,,,
491,09/20/22 04:40:00 AM,26.134,,,,,
492,09/20/22 04:50:00 AM,26.134,,,,,
493,09/20/22 05:00:00 AM,26.134,,,,,
494,09/20/22 05:10:00 AM,26.134,,,,,
495,09/20/22 05:20:00 AM,26.134,,,,,
496,09/20/22 05:30:00 AM,26.109,,,,,
497,09/20/22 05:40:00 AM,26.109,,,,,
498,09/20/22 05:50:00 AM,26.109,,,,,
499,09/20/22 06:00:00 AM,26.109,,,,,
500,09/20/22 06:10:00 AM,26.109,,,,,
501,09/20/22 06:20:00 AM,26.109,,,,,
502,09/20/22 06:30:00 AM,26.109,,,,,
503,09/20/22 06:40:00 AM,26.109,,,,,
504,09/20/22 06:50:00 AM,26.109,,,,,
505,09/20/22 07:00:00 AM,26.109,,,,,
506,09/20/22 07:10:00 AM,26.109,,,,,
507,09/20/22 07:20:00 AM,26.134,,,,,
508,09/20/22 07:30:00 AM,26.158,,,,,
509,09/20/22 07:40:00 AM,26.207,,,,,
510,09/20/22 07:50:00 AM,26.256,,,,,
511,09/20/22 08:00:00 AM,26.280,,,,,
512,09/20/22 08:10:00 AM,26.304,,,,,
513,09/20/22 08:20:00 AM,26.304,,,,,
514,09/20/22 08:30:00 AM,26.329,,,,,
515,09/20/22 08:40:00 AM,26.378,,,,,
516,09/20/22 08:50:00 AM,26.402,,,,,
517,09/20/22 09:00:00 AM,26.475,,,,,
518,09/20/22 09:10:00 AM,26.549,,,,,
519,09/20/22 09:20:00 AM,26.598,,,,,
520,09/20/22 09:30:00 AM,26.646,,,,,
521,09/20/22 09:40:00 AM,26.720,,,,,
522,09/20/22 09:50:00 AM,26.744,,,,,
523,09/20/22 10:00:00 AM,26.793,,,,,
524,09/20/22 10:10:00 AM,26.842,,,,,
525,09/20/22 10:20:00 AM,26.891,,,,,
